id,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
BPS-r1-s1,BPS,1,1,B,B,original,skin,weighted_three_regions,6,0.039006728692089813,0.7960122754472766,,0.014423201431465499
BPS-r1-s1,BPS,1,1,B,B,original,skin,forehead,6,0.040576569736003876,0.7649013996124268,,0.015529630705714226
BPS-r1-s1,BPS,1,1,B,B,original,skin,cheek_viewer_left,6,0.04498564824461937,0.8417911529541016,,0.013764734379947186
BPS-r1-s1,BPS,1,1,B,B,original,skin,cheek_viewer_right,6,0.027673708274960518,0.8455638885498047,,0.011917133815586567
BPS-r1-s1,BPS,1,1,B,B,previous,face,whole_roi,fixed,0.10270288586616516,0.868079423904419,0.08360645920038223,
BPS-r1-s1,BPS,1,1,B,B,previous,skin,weighted_three_regions,fixed,0.03806978038566954,0.8466929551009293,,0.01180859874933958
BPS-r1-s1,BPS,1,1,B,B,previous,skin,forehead,fixed,0.03777989745140076,0.8257191181182861,,0.012477178126573563
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_left,fixed,0.04668447747826576,0.8800148367881775,,0.011251429095864296
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_right,fixed,0.02922891452908516,0.8772611021995544,,0.010473452508449554
BPS-r1-s1,BPS,1,1,B,B,previous,face,whole_roi,1,0.10270288586616516,0.868079423904419,0.08360645920038223,
BPS-r1-s1,BPS,1,1,B,B,previous,skin,weighted_three_regions,1,0.03806978038566954,0.8466929551009293,,0.01180859874933958
BPS-r1-s1,BPS,1,1,B,B,previous,skin,forehead,1,0.03777989745140076,0.8257191181182861,,0.012477178126573563
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_left,1,0.04668447747826576,0.8800148367881775,,0.011251429095864296
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_right,1,0.02922891452908516,0.8772611021995544,,0.010473452508449554
BPS-r1-s1,BPS,1,1,B,B,previous,face,whole_roi,3,0.10270288586616516,0.868079423904419,0.08360645920038223,
BPS-r1-s1,BPS,1,1,B,B,previous,skin,weighted_three_regions,3,0.03806978038566954,0.8466929551009293,,0.01180859874933958
BPS-r1-s1,BPS,1,1,B,B,previous,skin,forehead,3,0.03777989745140076,0.8257191181182861,,0.012477178126573563
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_left,3,0.04668447747826576,0.8800148367881775,,0.011251429095864296
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_right,3,0.02922891452908516,0.8772611021995544,,0.010473452508449554
BPS-r1-s1,BPS,1,1,B,B,previous,face,whole_roi,6,0.10796916484832764,0.7940762639045715,0.09485199302434921,
BPS-r1-s1,BPS,1,1,B,B,previous,skin,weighted_three_regions,6,0.039006728692089813,0.7960122754472766,,0.014423201431465499
BPS-r1-s1,BPS,1,1,B,B,previous,skin,forehead,6,0.040576569736003876,0.7649013996124268,,0.015529630705714226
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_left,6,0.04498564824461937,0.8417911529541016,,0.013764734379947186
BPS-r1-s1,BPS,1,1,B,B,previous,skin,cheek_viewer_right,6,0.027673708274960518,0.8455638885498047,,0.011917133815586567
PSB-r1-s1,PSB,1,1,P,P,original,face,whole_roi,fixed,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,original,skin,weighted_three_regions,fixed,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,original,skin,forehead,fixed,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_left,fixed,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_right,fixed,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,original,face,whole_roi,1,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,original,skin,weighted_three_regions,1,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,original,skin,forehead,1,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_left,1,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_right,1,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,original,face,whole_roi,3,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,original,skin,weighted_three_regions,3,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,original,skin,forehead,3,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_left,3,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_right,3,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,original,face,whole_roi,6,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,original,skin,weighted_three_regions,6,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,original,skin,forehead,6,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_left,6,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,original,skin,cheek_viewer_right,6,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,previous,face,whole_roi,fixed,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,previous,skin,weighted_three_regions,fixed,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,previous,skin,forehead,fixed,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_left,fixed,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_right,fixed,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,previous,face,whole_roi,1,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,previous,skin,weighted_three_regions,1,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,previous,skin,forehead,1,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_left,1,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_right,1,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,previous,face,whole_roi,3,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,previous,skin,weighted_three_regions,3,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,previous,skin,forehead,3,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_left,3,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_right,3,0.012139161117374897,0.891562283039093,,0.009765163995325565
PSB-r1-s1,PSB,1,1,P,P,previous,face,whole_roi,6,0.015056293457746506,0.9162330627441406,0.02047179453074932,
PSB-r1-s1,PSB,1,1,P,P,previous,skin,weighted_three_regions,6,0.015481161367805566,0.865429102813056,,0.010928694628836477
PSB-r1-s1,PSB,1,1,P,P,previous,skin,forehead,6,0.016353789716959,0.8443401455879211,,0.011574788019061089
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_left,6,0.016175607219338417,0.9029229283332825,,0.01027763169258833
PSB-r1-s1,PSB,1,1,P,P,previous,skin,cheek_viewer_right,6,0.012139161117374897,0.891562283039093,,0.009765163995325565
PBS-r1-s1,PBS,1,1,P,P,original,face,whole_roi,fixed,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,original,skin,weighted_three_regions,fixed,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,original,skin,forehead,fixed,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_left,fixed,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_right,fixed,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,original,face,whole_roi,1,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,original,skin,weighted_three_regions,1,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,original,skin,forehead,1,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_left,1,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_right,1,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,original,face,whole_roi,3,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,original,skin,weighted_three_regions,3,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,original,skin,forehead,3,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_left,3,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_right,3,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,original,face,whole_roi,6,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,original,skin,weighted_three_regions,6,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,original,skin,forehead,6,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_left,6,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,original,skin,cheek_viewer_right,6,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,previous,face,whole_roi,fixed,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,previous,skin,weighted_three_regions,fixed,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,previous,skin,forehead,fixed,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_left,fixed,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_right,fixed,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,previous,face,whole_roi,1,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,previous,skin,weighted_three_regions,1,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,previous,skin,forehead,1,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_left,1,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_right,1,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,previous,face,whole_roi,3,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,previous,skin,weighted_three_regions,3,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,previous,skin,forehead,3,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_left,3,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_right,3,0.01226171012967825,0.8792106509208679,,0.010488780215382576
PBS-r1-s1,PBS,1,1,P,P,previous,face,whole_roi,6,0.0188437607139349,0.9056205153465271,0.022571511566638947,
PBS-r1-s1,PBS,1,1,P,P,previous,skin,weighted_three_regions,6,0.014729142169303754,0.8556273957623791,,0.011467507843147305
PBS-r1-s1,PBS,1,1,P,P,previous,skin,forehead,6,0.01484210230410099,0.8355180621147156,,0.01201119739562273
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_left,6,0.016627762466669083,0.8925374150276184,,0.010919292457401752
PBS-r1-s1,PBS,1,1,P,P,previous,skin,cheek_viewer_right,6,0.01226171012967825,0.8792106509208679,,0.010488780215382576
SPB-r1-s1,SPB,1,1,S,S,original,face,whole_roi,fixed,0.019163386896252632,0.8875477910041809,0.02369585633277893,
SPB-r1-s1,SPB,1,1,S,S,original,skin,weighted_three_regions,fixed,0.015217415842720692,0.8459218573907107,,0.012293840332285446
SPB-r1-s1,SPB,1,1,S,S,original,skin,forehead,fixed,0.015445981174707413,0.8154293894767761,,0.013569477945566177
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_left,fixed,0.014524328522384167,0.8918387293815613,,0.01108336541801691
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_right,fixed,0.015326408669352531,0.8932793140411377,,0.009912235662341118
SPB-r1-s1,SPB,1,1,S,S,original,face,whole_roi,1,0.018862243741750717,0.8862449526786804,0.023956386372447014,
SPB-r1-s1,SPB,1,1,S,S,original,skin,weighted_three_regions,1,0.01548769804813406,0.823443261757376,,0.013252385643256061
SPB-r1-s1,SPB,1,1,S,S,original,skin,forehead,1,0.015672024339437485,0.7954924702644348,,0.014023639261722565
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_left,1,0.015133830718696117,0.8795630931854248,,0.012301634065806866
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_right,1,0.015344888903200626,0.8506644368171692,,0.01205871906131506
SPB-r1-s1,SPB,1,1,S,S,original,face,whole_roi,3,0.018862243741750717,0.8862449526786804,0.023956386372447014,
SPB-r1-s1,SPB,1,1,S,S,original,skin,weighted_three_regions,3,0.01548769804813406,0.823443261757376,,0.013252385643256061
SPB-r1-s1,SPB,1,1,S,S,original,skin,forehead,3,0.015672024339437485,0.7954924702644348,,0.014023639261722565
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_left,3,0.015133830718696117,0.8795630931854248,,0.012301634065806866
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_right,3,0.015344888903200626,0.8506644368171692,,0.01205871906131506
SPB-r1-s1,SPB,1,1,S,S,original,face,whole_roi,6,0.018862243741750717,0.8862449526786804,0.023956386372447014,
SPB-r1-s1,SPB,1,1,S,S,original,skin,weighted_three_regions,6,0.01548769804813406,0.823443261757376,,0.013252385643256061
SPB-r1-s1,SPB,1,1,S,S,original,skin,forehead,6,0.015672024339437485,0.7954924702644348,,0.014023639261722565
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_left,6,0.015133830718696117,0.8795630931854248,,0.012301634065806866
SPB-r1-s1,SPB,1,1,S,S,original,skin,cheek_viewer_right,6,0.015344888903200626,0.8506644368171692,,0.01205871906131506
SPB-r1-s1,SPB,1,1,S,S,previous,face,whole_roi,fixed,0.019163386896252632,0.8875477910041809,0.02369585633277893,
SPB-r1-s1,SPB,1,1,S,S,previous,skin,weighted_three_regions,fixed,0.015217415842720692,0.8459218573907107,,0.012293840332285446
SPB-r1-s1,SPB,1,1,S,S,previous,skin,forehead,fixed,0.015445981174707413,0.8154293894767761,,0.013569477945566177
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_left,fixed,0.014524328522384167,0.8918387293815613,,0.01108336541801691
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_right,fixed,0.015326408669352531,0.8932793140411377,,0.009912235662341118
SPB-r1-s1,SPB,1,1,S,S,previous,face,whole_roi,1,0.018862243741750717,0.8862449526786804,0.023956386372447014,
SPB-r1-s1,SPB,1,1,S,S,previous,skin,weighted_three_regions,1,0.01548769804813406,0.823443261757376,,0.013252385643256061
SPB-r1-s1,SPB,1,1,S,S,previous,skin,forehead,1,0.015672024339437485,0.7954924702644348,,0.014023639261722565
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_left,1,0.015133830718696117,0.8795630931854248,,0.012301634065806866
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_right,1,0.015344888903200626,0.8506644368171692,,0.01205871906131506
SPB-r1-s1,SPB,1,1,S,S,previous,face,whole_roi,3,0.018862243741750717,0.8862449526786804,0.023956386372447014,
SPB-r1-s1,SPB,1,1,S,S,previous,skin,weighted_three_regions,3,0.01548769804813406,0.823443261757376,,0.013252385643256061
SPB-r1-s1,SPB,1,1,S,S,previous,skin,forehead,3,0.015672024339437485,0.7954924702644348,,0.014023639261722565
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_left,3,0.015133830718696117,0.8795630931854248,,0.012301634065806866
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_right,3,0.015344888903200626,0.8506644368171692,,0.01205871906131506
SPB-r1-s1,SPB,1,1,S,S,previous,face,whole_roi,6,0.018862243741750717,0.8862449526786804,0.023956386372447014,
SPB-r1-s1,SPB,1,1,S,S,previous,skin,weighted_three_regions,6,0.01548769804813406,0.823443261757376,,0.013252385643256061
SPB-r1-s1,SPB,1,1,S,S,previous,skin,forehead,6,0.015672024339437485,0.7954924702644348,,0.014023639261722565
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_left,6,0.015133830718696117,0.8795630931854248,,0.012301634065806866
SPB-r1-s1,SPB,1,1,S,S,previous,skin,cheek_viewer_right,6,0.015344888903200626,0.8506644368171692,,0.01205871906131506
batch-r1-s1,batch,1,1,SBP,SBP,original,face,whole_roi,fixed,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,weighted_three_regions,fixed,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,forehead,fixed,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_left,fixed,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_right,fixed,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,original,face,whole_roi,1,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,weighted_three_regions,1,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,forehead,1,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_left,1,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_right,1,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,original,face,whole_roi,3,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,weighted_three_regions,3,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,forehead,3,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_left,3,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_right,3,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,original,face,whole_roi,6,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,weighted_three_regions,6,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,forehead,6,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_left,6,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,original,skin,cheek_viewer_right,6,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,previous,face,whole_roi,fixed,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,weighted_three_regions,fixed,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,forehead,fixed,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_left,fixed,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_right,fixed,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,previous,face,whole_roi,1,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,weighted_three_regions,1,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,forehead,1,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_left,1,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_right,1,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,previous,face,whole_roi,3,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,weighted_three_regions,3,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,forehead,3,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_left,3,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_right,3,0.0223836749792099,0.8778365254402161,,0.01049040537327528
batch-r1-s1,batch,1,1,SBP,SBP,previous,face,whole_roi,6,0.09139969199895859,0.8695856928825378,0.07729890942573547,
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,weighted_three_regions,6,0.027320453432552953,0.8375578909129887,,0.012223391300615142
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,forehead,6,0.027050603181123734,0.8104930520057678,,0.01305656973272562
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_left,6,0.03241259604692459,0.8798346519470215,,0.011590505950152874
batch-r1-s1,batch,1,1,SBP,SBP,previous,skin,cheek_viewer_right,6,0.0223836749792099,0.8778365254402161,,0.01049040537327528
SBP-r1-s1,SBP,1,1,S,S,original,face,whole_roi,fixed,0.019763967022299767,0.8801968693733215,0.025355590507388115,
SBP-r1-s1,SBP,1,1,S,S,original,skin,weighted_three_regions,fixed,0.015706650645417326,0.8363003845866097,,0.012812453236650019
SBP-r1-s1,SBP,1,1,S,S,original,skin,forehead,fixed,0.01617547497153282,0.8049752116203308,,0.014248373918235302
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_left,fixed,0.01405055820941925,0.8855364322662354,,0.011193265207111835
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_right,fixed,0.016193978488445282,0.8825681209564209,,0.010420296341180801
SBP-r1-s1,SBP,1,1,S,S,original,face,whole_roi,1,0.0187416709959507,0.8850024342536926,0.023754103109240532,
SBP-r1-s1,SBP,1,1,S,S,original,skin,weighted_three_regions,1,0.015713957056184027,0.8203586281936621,,0.01343442032004104
SBP-r1-s1,SBP,1,1,S,S,original,skin,forehead,1,0.015850668773055077,0.7951691746711731,,0.01419718749821186
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_left,1,0.014997233636677265,0.872148334980011,,0.012578429654240608
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_right,1,0.016119087114930153,0.8434896469116211,,0.01215905137360096
SBP-r1-s1,SBP,1,1,S,S,original,face,whole_roi,3,0.0187416709959507,0.8850024342536926,0.023754103109240532,
SBP-r1-s1,SBP,1,1,S,S,original,skin,weighted_three_regions,3,0.015713957056184027,0.8203586281936621,,0.01343442032004104
SBP-r1-s1,SBP,1,1,S,S,original,skin,forehead,3,0.015850668773055077,0.7951691746711731,,0.01419718749821186
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_left,3,0.014997233636677265,0.872148334980011,,0.012578429654240608
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_right,3,0.016119087114930153,0.8434896469116211,,0.01215905137360096
SBP-r1-s1,SBP,1,1,S,S,original,face,whole_roi,6,0.0187416709959507,0.8850024342536926,0.023754103109240532,
SBP-r1-s1,SBP,1,1,S,S,original,skin,weighted_three_regions,6,0.015713957056184027,0.8203586281936621,,0.01343442032004104
SBP-r1-s1,SBP,1,1,S,S,original,skin,forehead,6,0.015850668773055077,0.7951691746711731,,0.01419718749821186
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_left,6,0.014997233636677265,0.872148334980011,,0.012578429654240608
SBP-r1-s1,SBP,1,1,S,S,original,skin,cheek_viewer_right,6,0.016119087114930153,0.8434896469116211,,0.01215905137360096
SBP-r1-s1,SBP,1,1,S,S,previous,face,whole_roi,fixed,0.019763967022299767,0.8801968693733215,0.025355590507388115,
SBP-r1-s1,SBP,1,1,S,S,previous,skin,weighted_three_regions,fixed,0.015706650645417326,0.8363003845866097,,0.012812453236650019
SBP-r1-s1,SBP,1,1,S,S,previous,skin,forehead,fixed,0.01617547497153282,0.8049752116203308,,0.014248373918235302
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_left,fixed,0.01405055820941925,0.8855364322662354,,0.011193265207111835
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_right,fixed,0.016193978488445282,0.8825681209564209,,0.010420296341180801
SBP-r1-s1,SBP,1,1,S,S,previous,face,whole_roi,1,0.0187416709959507,0.8850024342536926,0.023754103109240532,
SBP-r1-s1,SBP,1,1,S,S,previous,skin,weighted_three_regions,1,0.015713957056184027,0.8203586281936621,,0.01343442032004104
