id,person,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
P04-no_change-r2-s4,P04,no_change,2,4,none,none,original,skin,forehead,6,0.02744998410344124,0.7764679789543152,,0.014141907915472984
P04-no_change-r2-s4,P04,no_change,2,4,none,none,original,skin,cheek_viewer_left,6,0.03158695623278618,0.8001734614372253,,0.015704983845353127
P04-no_change-r2-s4,P04,no_change,2,4,none,none,original,skin,cheek_viewer_right,6,0.025342358276247978,0.8240723609924316,,0.01167997159063816
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,face,whole_roi,fixed,0.022019213065505028,0.8557095527648926,0.029995890334248543,
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,weighted_three_regions,fixed,0.01512360676903935,0.8847097477508676,,0.009248153875198435
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,forehead,fixed,0.013471277430653572,0.882575511932373,,0.008857009001076221
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_left,fixed,0.017674725502729416,0.9381003379821777,,0.008427277207374573
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_right,fixed,0.017102397978305817,0.8301281332969666,,0.011319464072585106
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,face,whole_roi,1,0.016287419945001602,0.9103339314460754,0.021232031285762787,
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,weighted_three_regions,1,0.011532487704911653,0.9183040308054051,,0.008743928814416423
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,forehead,1,0.011228108778595924,0.9158622622489929,,0.008298363536596298
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_left,1,0.011926375329494476,0.9323658347129822,,0.009822654537856579
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_right,1,0.011982571333646774,0.9101137518882751,,0.008837884292006493
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,face,whole_roi,3,0.016287419945001602,0.9103339314460754,0.021232031285762787,
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,weighted_three_regions,3,0.011532487704911653,0.9183040308054051,,0.008743928814416423
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,forehead,3,0.011228108778595924,0.9158622622489929,,0.008298363536596298
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_left,3,0.011926375329494476,0.9323658347129822,,0.009822654537856579
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_right,3,0.011982571333646774,0.9101137518882751,,0.008837884292006493
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,face,whole_roi,6,0.016287419945001602,0.9103339314460754,0.021232031285762787,
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,weighted_three_regions,6,0.011532487704911653,0.9183040308054051,,0.008743928814416423
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,forehead,6,0.011228108778595924,0.9158622622489929,,0.008298363536596298
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_left,6,0.011926375329494476,0.9323658347129822,,0.009822654537856579
P04-no_change-r2-s4,P04,no_change,2,4,none,none,previous,skin,cheek_viewer_right,6,0.011982571333646774,0.9101137518882751,,0.008837884292006493
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,face,whole_roi,fixed,0.04046093299984932,0.814348042011261,0.08559887111186981,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,weighted_three_regions,fixed,0.03340753440252122,0.7786867389312158,,0.01348228643374408
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,forehead,fixed,0.03518805652856827,0.7614112496376038,,0.013833407312631607
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_left,fixed,0.027889302000403404,0.8132488131523132,,0.013975891284644604
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_right,fixed,0.034390561282634735,0.7956541180610657,,0.011896608397364616
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,face,whole_roi,1,0.04046093299984932,0.814348042011261,0.08559887111186981,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,weighted_three_regions,1,0.03340753440252122,0.7786867389312158,,0.01348228643374408
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,forehead,1,0.03518805652856827,0.7614112496376038,,0.013833407312631607
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_left,1,0.027889302000403404,0.8132488131523132,,0.013975891284644604
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_right,1,0.034390561282634735,0.7956541180610657,,0.011896608397364616
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,face,whole_roi,3,0.04046093299984932,0.814348042011261,0.08559887111186981,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,weighted_three_regions,3,0.03340753440252122,0.7786867389312158,,0.01348228643374408
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,forehead,3,0.03518805652856827,0.7614112496376038,,0.013833407312631607
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_left,3,0.027889302000403404,0.8132488131523132,,0.013975891284644604
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_right,3,0.034390561282634735,0.7956541180610657,,0.011896608397364616
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,face,whole_roi,6,0.04046093299984932,0.814348042011261,0.08559887111186981,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,weighted_three_regions,6,0.03340753440252122,0.7786867389312158,,0.01348228643374408
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,forehead,6,0.03518805652856827,0.7614112496376038,,0.013833407312631607
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_left,6,0.027889302000403404,0.8132488131523132,,0.013975891284644604
P04-no_change-r1-s5,P04,no_change,1,5,none,none,original,skin,cheek_viewer_right,6,0.034390561282634735,0.7956541180610657,,0.011896608397364616
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,face,whole_roi,fixed,0.01347285509109497,0.965512752532959,0.012539125047624111,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,weighted_three_regions,fixed,0.012583237865611035,0.9628317503951596,,0.005307332770351101
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,forehead,fixed,0.011429955251514912,0.956801176071167,,0.005573773756623268
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_left,fixed,0.016513641923666,0.9723450541496277,,0.00519542396068573
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_right,fixed,0.011545868590474129,0.971699059009552,,0.004651352763175964
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,face,whole_roi,1,0.01347285509109497,0.965512752532959,0.012539125047624111,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,weighted_three_regions,1,0.012583237865611035,0.9628317503951596,,0.005307332770351101
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,forehead,1,0.011429955251514912,0.956801176071167,,0.005573773756623268
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_left,1,0.016513641923666,0.9723450541496277,,0.00519542396068573
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_right,1,0.011545868590474129,0.971699059009552,,0.004651352763175964
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,face,whole_roi,3,0.01347285509109497,0.965512752532959,0.012539125047624111,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,weighted_three_regions,3,0.012583237865611035,0.9628317503951596,,0.005307332770351101
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,forehead,3,0.011429955251514912,0.956801176071167,,0.005573773756623268
