id,person,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,weighted_three_regions,1,0.012865724699462162,0.8905207953954998,,0.009531618369852795
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,forehead,1,0.01163807138800621,0.8833599090576172,,0.009411321952939034
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,cheek_viewer_left,1,0.01192946545779705,0.905461311340332,,0.00910288654267788
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,cheek_viewer_right,1,0.01830337941646576,0.9066107869148254,,0.010401437059044838
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,face,whole_roi,3,0.01790308579802513,0.8896793723106384,0.02678808756172657,
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,weighted_three_regions,3,0.012865724699462162,0.8905207953954998,,0.009531618369852795
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,forehead,3,0.01163807138800621,0.8833599090576172,,0.009411321952939034
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,cheek_viewer_left,3,0.01192946545779705,0.905461311340332,,0.00910288654267788
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,cheek_viewer_right,3,0.01830337941646576,0.9066107869148254,,0.010401437059044838
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,face,whole_roi,6,0.01790308579802513,0.8896793723106384,0.02678808756172657,
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,weighted_three_regions,6,0.012865724699462162,0.8905207953954998,,0.009531618369852795
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,forehead,6,0.01163807138800621,0.8833599090576172,,0.009411321952939034
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,cheek_viewer_left,6,0.01192946545779705,0.905461311340332,,0.00910288654267788
P05-gray_cable-r1,P05,gray_cable,1,1,gray_cable,gray_cable,previous,skin,cheek_viewer_right,6,0.01830337941646576,0.9066107869148254,,0.010401437059044838
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,face,whole_roi,fixed,0.01719403639435768,0.8997253775596619,0.02468264475464821,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,weighted_three_regions,fixed,0.014645905345678329,0.8584693121947523,,0.011531465680283659
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,forehead,fixed,0.014447692781686783,0.836637556552887,,0.012324446812272072
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_left,fixed,0.013128954917192459,0.8994658589363098,,0.010543415322899818
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_right,fixed,0.01693413406610489,0.8830051422119141,,0.010316000320017338
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,face,whole_roi,1,0.01719403639435768,0.8997253775596619,0.02468264475464821,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,weighted_three_regions,1,0.014645905345678329,0.8584693121947523,,0.011531465680283659
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,forehead,1,0.014447692781686783,0.836637556552887,,0.012324446812272072
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_left,1,0.013128954917192459,0.8994658589363098,,0.010543415322899818
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_right,1,0.01693413406610489,0.8830051422119141,,0.010316000320017338
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,face,whole_roi,3,0.01719403639435768,0.8997253775596619,0.02468264475464821,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,weighted_three_regions,3,0.014645905345678329,0.8584693121947523,,0.011531465680283659
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,forehead,3,0.014447692781686783,0.836637556552887,,0.012324446812272072
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_left,3,0.013128954917192459,0.8994658589363098,,0.010543415322899818
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_right,3,0.01693413406610489,0.8830051422119141,,0.010316000320017338
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,face,whole_roi,6,0.02147258259356022,0.8546133041381836,0.030415004119277,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,weighted_three_regions,6,0.01620472821242669,0.8185254437395691,,0.013342321581919404
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,forehead,6,0.01679559424519539,0.7853875160217285,,0.014311259612441063
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_left,6,0.014342773705720901,0.8887004852294922,,0.012129249982535839
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,original,skin,cheek_viewer_right,6,0.016565516591072083,0.8465978503227234,,0.011863655410706997
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,face,whole_roi,fixed,0.01719403639435768,0.8997253775596619,0.02468264475464821,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,weighted_three_regions,fixed,0.014645905345678329,0.8584693121947523,,0.011531465680283659
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,forehead,fixed,0.014447692781686783,0.836637556552887,,0.012324446812272072
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_left,fixed,0.013128954917192459,0.8994658589363098,,0.010543415322899818
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_right,fixed,0.01693413406610489,0.8830051422119141,,0.010316000320017338
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,face,whole_roi,1,0.01719403639435768,0.8997253775596619,0.02468264475464821,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,weighted_three_regions,1,0.014645905345678329,0.8584693121947523,,0.011531465680283659
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,forehead,1,0.014447692781686783,0.836637556552887,,0.012324446812272072
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_left,1,0.013128954917192459,0.8994658589363098,,0.010543415322899818
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_right,1,0.01693413406610489,0.8830051422119141,,0.010316000320017338
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,face,whole_roi,3,0.01719403639435768,0.8997253775596619,0.02468264475464821,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,weighted_three_regions,3,0.014645905345678329,0.8584693121947523,,0.011531465680283659
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,forehead,3,0.014447692781686783,0.836637556552887,,0.012324446812272072
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_left,3,0.013128954917192459,0.8994658589363098,,0.010543415322899818
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_right,3,0.01693413406610489,0.8830051422119141,,0.010316000320017338
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,face,whole_roi,6,0.02147258259356022,0.8546133041381836,0.030415004119277,
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,weighted_three_regions,6,0.01620472821242669,0.8185254437395691,,0.013342321581919404
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,forehead,6,0.01679559424519539,0.7853875160217285,,0.014311259612441063
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_left,6,0.014342773705720901,0.8887004852294922,,0.012129249982535839
P04-navy_cable-r1,P04,navy_cable,1,1,navy_cable,navy_cable,previous,skin,cheek_viewer_right,6,0.016565516591072083,0.8465978503227234,,0.011863655410706997
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,face,whole_roi,fixed,0.017767803743481636,0.8946511149406433,0.031327493488788605,
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,weighted_three_regions,fixed,0.01535659360096735,0.8891593688412717,,0.009350574411013546
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,forehead,fixed,0.014649434946477413,0.8837459087371826,,0.009186563082039356
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,cheek_viewer_left,fixed,0.013254356570541859,0.8954849243164062,,0.009409558959305286
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,cheek_viewer_right,fixed,0.02005174569785595,0.9062921404838562,,0.009892964735627174
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,face,whole_roi,1,0.017767803743481636,0.8946511149406433,0.031327493488788605,
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,weighted_three_regions,1,0.01535659360096735,0.8891593688412717,,0.009350574411013546
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,forehead,1,0.014649434946477413,0.8837459087371826,,0.009186563082039356
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,cheek_viewer_left,1,0.013254356570541859,0.8954849243164062,,0.009409558959305286
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,skin,cheek_viewer_right,1,0.02005174569785595,0.9062921404838562,,0.009892964735627174
P05-gray_original-r1,P05,gray_original,1,1,gray_original,gray_original,original,face,whole_roi,3,0.017767803743481636,0.8946511149406433,0.031327493488788605,
